INDEX;TYPE;TIMESTAMP;Ir_1;Is_1;It_1;Im_1;V_1;Pa_1;Pr_1;Fp_1;Kwh_1;Ir_2;Is_2;It_2;Im_2;V_2;Pa_2;Pr_2;Fp_2;Kwh_2;Ir_3;Is_3;It_3;Im_3;V_3;Pa_3;Pr_3;Fp_3;Kwh_3;Ir_4;Is_4;It_4;Im_4;V_4;Pa_4;Pr_4;Fp_4;Kwh_4;Ir_5;Is_5;It_5;Im_5;V_5;Pa_5;Pr_5;Fp_5;Kwh_5;Ir_6;Is_6;It_6;Im_6;V_6;Pa_6;Pr_6;Fp_6;Kwh_6;Ir_7;Is_7;It_7;Im_7;V_7;Pa_7;Pr_7;Fp_7;Kwh_7;Ir_8;Is_8;It_8;Im_8;V_8;Pa_8;Pr_8;Fp_8;Kwh_8;Ir_9;Is_9;It_9;Im_9;V_9;Pa_9;Pr_9;Kwh_9;Ir_10;Is_10;It_10;Im_10;V_10;Pa_10;Pr_10;Fp_10;Kwh_10
16322;LOG;06/02/2016 07:13:00;NOANSW;UNDEF;NOANSW;NOANSW;NOANSW;UNDEF;NOANSW;NOANSW;NOANSW;2,703850;2,959627;0,553969;2,072481;236,166733;1,025421;0,604326;0,861040;1169571;23,453604;23,660669;22,592543;23,235605;236,119766;12,600335;10,693542;0,762439;11270687;3,324561;2,559924;4,352294;3,414228;236,222641;2,328623;0,668195;0,961210;3970779;5,426478;0,904151;3,666333;3,332320;236,412613;1,629914;1,610607;0,711128;4415811;0,270462;0,000000;0,722301;0,330921;1,718618;0,183609;0,141323;0,792446;1336564;1,292444;1,930255;2,124774;1,782531;235,565155;0,994691;0,672859;0,828291;2993772;0,579955;0,359277;0,185755;0,374996;235,590439;0,120421;0,207448;0,503228;5259518;0,498971;0,000000;0,000000;0,166324;235,914032;0,063269;0,062952;ERR!!;NOANSW;UNDEF;UNDEF;UNDEF;NOANSW;NOANSW;UNDEF;NOANSW;NOANSW
