INDEX;TYPE;TIMESTAMP;Ir_1;Is_1;It_1;Im_1;V_1;Pa_1;Pr_1;Fp_1;Kwh_1;Ir_2;Is_2;It_2;Im_2;V_2;Pa_2;Pr_2;Fp_2;Kwh_2;Ir_3;Is_3;It_3;Im_3;V_3;Pa_3;Pr_3;Fp_3;Kwh_3;Ir_4;Is_4;It_4;Im_4;V_4;Pa_4;Pr_4;Fp_4;Kwh_4;Ir_5;Is_5;It_5;Im_5;V_5;Pa_5;Pr_5;Fp_5;Kwh_5;Ir_6;Is_6;It_6;Im_6;V_6;Pa_6;Pr_6;Fp_6;Kwh_6;Ir_7;Is_7;It_7;Im_7;V_7;Pa_7;Pr_7;Fp_7;Kwh_7;Ir_8;Is_8;It_8;Im_8;V_8;Pa_8;Pr_8;Fp_8;Kwh_8;Ir_9;Is_9;It_9;Im_9;V_9;Pa_9;Pr_9;Kwh_9;Ir_10;Is_10;It_10;Im_10;V_10;Pa_10;Pr_10;Fp_10;Kwh_10
16453;LOG;06/02/2016 09:24:00;NOANSW;UNDEF;NOANSW;NOANSW;NOANSW;UNDEF;NOANSW;NOANSW;NOANSW;4,714267;2,972502;0,469196;2,718655;235,991974;1,394311;0,942964;0,828351;1172561;0,635444;0,573577;0,000000;0,403942;235,861465;0,258206;0,042829;0,986521;11283080;0,000000;2,556733;1,084198;1,213644;235,908463;0,830881;0,218319;0,967477;3975194;5,431884;0,905275;3,649533;3,330051;235,990082;1,629979;1,604274;0,712704;4420268;0,268860;0,000000;0,721932;0,330710;235,771576;0,190128;0,136732;0,811858;1337251;1,318759;5,628867;2,127159;3,024928;235,750732;1,894281;0,662772;0,943893;2996146;0,566444;0,357981;0,181863;0,368091;236,158676;0,112441;0,206832;0,477619;5260374;0,492934;0,000000;0,000000;0,163825;236,338242;0,054744;-0,102325;6133526;NOANSW;UNDEF;UNDEF;UNDEF;NOANSW;NOANSW;UNDEF;NOANSW;NOANSW
