INDEX;TYPE;TIMESTAMP;Ir_1;Is_1;It_1;Im_1;V_1;Pa_1;Pr_1;Fp_1;Kwh_1;Ir_2;Is_2;It_2;Im_2;V_2;Pa_2;Pr_2;Fp_2;Kwh_2;Ir_3;Is_3;It_3;Im_3;V_3;Pa_3;Pr_3;Fp_3;Kwh_3;Ir_4;Is_4;It_4;Im_4;V_4;Pa_4;Pr_4;Fp_4;Kwh_4;Ir_5;Is_5;It_5;Im_5;V_5;Pa_5;Pr_5;Fp_5;Kwh_5;Ir_6;Is_6;It_6;Im_6;V_6;Pa_6;Pr_6;Fp_6;Kwh_6;Ir_7;Is_7;It_7;Im_7;V_7;Pa_7;Pr_7;Fp_7;Kwh_7;Ir_8;Is_8;It_8;Im_8;V_8;Pa_8;Pr_8;Fp_8;Kwh_8;Ir_9;Is_9;It_9;Im_9;V_9;Pa_9;Pr_9;Kwh_9;Ir_10;Is_10;It_10;Im_10;V_10;Pa_10;Pr_10;Fp_10;Kwh_10
36449;LOG;20/02/2016 06:40:00;132,231155;91,863434;102,034515;108,803398;232,163620;68,322914;32,702576;0,901999;31628607;42,660870;38,547623;41,481815;40,896770;232,179108;17,242620;22,837212;0,600955;6309148;21,335398;21,826719;20,774754;21,312290;231,894699;11,331901;9,568436;0,764054;15316642;23,058270;11,196375;17,200418;17,148592;232,006393;11,964769;-0,116629;1,000047;5183080;11,484985;1,448677;7,569643;6,834435;232,927124;4,119325;2,376016;0,866698;5666648;1,197250;0,000000;3,278861;1,490554;231,640167;0,732541;0,722105;0,712352;1599233;1,793865;1,922540;0,143922;1,286776;231,850723;0,662181;0,567512;0,759297;3767541;23,059324;16,696684;16,929483;18,913826;231,789398;12,789907;3,172772;0,970582;6689346;0,609605;0,000000;0,000000;0,203202;231,840454;0,077997;-0,111373;8066497;0,000000;0,000000;0,000000;0,000000;231,962219;-0,000010;0,000000;-1,000000;6643744
