INDEX;TYPE;TIMESTAMP;Ir_1;Is_1;It_1;Im_1;V_1;Pa_1;Pr_1;Fp_1;Kwh_1;Ir_2;Is_2;It_2;Im_2;V_2;Pa_2;Pr_2;Fp_2;Kwh_2;Ir_3;Is_3;It_3;Im_3;V_3;Pa_3;Pr_3;Fp_3;Kwh_3;Ir_4;Is_4;It_4;Im_4;V_4;Pa_4;Pr_4;Fp_4;Kwh_4;Ir_5;Is_5;It_5;Im_5;V_5;Pa_5;Pr_5;Fp_5;Kwh_5;Ir_6;Is_6;It_6;Im_6;V_6;Pa_6;Pr_6;Fp_6;Kwh_6;Ir_7;Is_7;It_7;Im_7;V_7;Pa_7;Pr_7;Fp_7;Kwh_7;Ir_8;Is_8;It_8;Im_8;V_8;Pa_8;Pr_8;Fp_8;Kwh_8;Ir_9;Is_9;It_9;Im_9;V_9;Pa_9;Pr_9;Kwh_9;Ir_10;Is_10;It_10;Im_10;V_10;Pa_10;Pr_10;Fp_10;Kwh_10
28610;LOG;14/02/2016 20:01:00;20,178967;20,105112;17,090288;19,124788;235,988876;12,877716;2,106896;0,986879;21752755;1,203865;7,929264;0,340632;3,159641;236,003479;2,146608;0,429523;0,980400;3537824;0,649520;0,551840;0,000000;0,398683;235,998154;0,253325;0,043696;0,985448;13157976;0,000000;2,530554;1,067626;1,199393;235,963348;0,819553;0,220869;0,965549;4651329;4,702325;0,899580;3,655587;3,085831;236,480087;1,472815;1,543402;0,690370;5109703;0,286954;0,000000;0,716205;0,334259;236,072495;0,187864;0,143849;0,793973;1486662;1,338244;1,919131;5,836519;3,031298;236,187103;1,934613;0,547978;0,962228;3465174;0,478985;0,270255;0,161415;0,303552;236,179306;0,093380;0,184222;0,452121;5915340;0,512915;0,000000;0,000000;0,171481;236,197067;0,061592;-0,104622;7109253;0,000000;0,000000;0,000000;0,000000;236,142914;-0,000013;0,000000;-1,000000;6599843
