INDEX;TYPE;TIMESTAMP;Ir_1;Is_1;It_1;Im_1;V_1;Pa_1;Pr_1;Fp_1;Kwh_1;Ir_2;Is_2;It_2;Im_2;V_2;Pa_2;Pr_2;Fp_2;Kwh_2;Ir_3;Is_3;It_3;Im_3;V_3;Pa_3;Pr_3;Fp_3;Kwh_3;Ir_4;Is_4;It_4;Im_4;V_4;Pa_4;Pr_4;Fp_4;Kwh_4;Ir_5;Is_5;It_5;Im_5;V_5;Pa_5;Pr_5;Fp_5;Kwh_5;Ir_6;Is_6;It_6;Im_6;V_6;Pa_6;Pr_6;Fp_6;Kwh_6;Ir_7;Is_7;It_7;Im_7;V_7;Pa_7;Pr_7;Fp_7;Kwh_7;Ir_8;Is_8;It_8;Im_8;V_8;Pa_8;Pr_8;Fp_8;Kwh_8;Ir_9;Is_9;It_9;Im_9;V_9;Pa_9;Pr_9;Kwh_9;Ir_10;Is_10;It_10;Im_10;V_10;Pa_10;Pr_10;Fp_10;Kwh_10
40230;LOG;22/02/2016 21:41:00;140,959183;128,036331;127,279938;132,004303;230,789581;88,687469;22,155437;0,969651;34203267;46,075569;48,867809;44,060749;46,334705;230,917648;30,619005;15,081818;0,897080;6869943;25,986366;25,575043;25,032558;25,556345;230,849136;14,329679;10,405462;0,809169;15910402;22,232090;15,107885;19,750286;19,030087;231,178970;13,194685;0,578260;0,999037;5383833;5,038059;3,338671;3,514837;3,963856;231,051987;2,183270;1,550883;0,815249;5860630;1,217966;1,102147;0,708749;1,007005;230,868011;0,620035;0,171626;0,963761;1637137;1,711918;2,791055;5,703387;3,402120;230,787704;2,240211;0,514601;0,974608;3861855;1,082179;0,337211;0,190520;0,536637;230,648361;0,263284;0,167921;0,839754;6807663;14,272233;12,811428;12,411843;13,165168;230,758087;7,488857;5,219305;8331093;0,000000;0,000000;0,000000;0,000000;230,647247;-0,000017;0,000000;-1,000000;6643744
