48.80
48.90
48.90
49.00
48.90
48.70
48.50
48.50
48.40
48.40
48.60
49.10
48.30
48.20
48.60
48.70
48.50
48.40
48.80
48.90
49.30
48.90
48.60
48.40
48.60
48.40
48.20
48.10
48.20
48.50
48.50
48.20
48.10
47.90
48.00
48.00
47.90
47.90
48.00
48.00
48.00
48.70
48.70
48.60
48.70
48.60
48.40
48.40
48.40
48.40
48.20
48.20
48.30
48.20
48.10
48.20
48.10
48.20
48.30
48.60
48.60
48.50
48.40
48.40
48.50
48.60
48.40
48.40
48.40
48.40
48.30
48.20
48.20
48.20
48.30
48.30
48.30
48.30
48.30
48.30
48.30
48.20
49.60
49.20
48.60
48.50
48.40
48.50
48.50
48.70
48.90
48.70
48.60
48.80
48.60
48.50
48.50
48.50
48.40
48.70
49.30
49.70
49.00
48.70
48.60
48.80
48.80
48.70
48.60
48.60
48.40
48.40
48.40
48.40
48.50
48.50
